id,Level,asdf_id,gqid,shapeGroup,shapeID,shapeName,shapeType
"1242",ADM2,"1242","1242",MEX,MEX-ADM2-50627088B73745589,San Miguel Coatlán,ADM2
"1243",ADM2,"1243","1243",MEX,MEX-ADM2-50627088B73129753,San Miguel Aloápam,ADM2
"1244",ADM2,"1244","1244",MEX,MEX-ADM2-50627088B50022597,San Melchor Betaza,ADM2
"1245",ADM2,"1245","1245",MEX,MEX-ADM2-50627088B70089447,San Mateo Piñas,ADM2
"1246",ADM2,"1246","1246",MEX,MEX-ADM2-50627088B79990326,San Mateo del Mar,ADM2
"1247",ADM2,"1247","1247",MEX,MEX-ADM2-50627088B44157560,San Mateo Cajonos,ADM2
"1248",ADM2,"1248","1248",MEX,MEX-ADM2-50627088B19907703,San Marcial Ozolotepec,ADM2
"1249",ADM2,"1249","1249",MEX,MEX-ADM2-50627088B62769226,San Luis Amatlán,ADM2
"1250",ADM2,"1250","1250",MEX,MEX-ADM2-50627088B92387709,San Lucas Ojitlán,ADM2
"1251",ADM2,"1251","1251",MEX,MEX-ADM2-50627088B9246664,San Lucas Camotlán,ADM2
"1252",ADM2,"1252","1252",MEX,MEX-ADM2-50627088B44845296,San Lorenzo Albarradas,ADM2
"1253",ADM2,"1253","1253",MEX,MEX-ADM2-50627088B97261117,San Juan Yatzona,ADM2
"1254",ADM2,"1254","1254",MEX,MEX-ADM2-50627088B45849517,San Juan Yaeé,ADM2
"1255",ADM2,"1255","1255",MEX,MEX-ADM2-50627088B83149680,San Juan Tepeuxila,ADM2
"1256",ADM2,"1256","1256",MEX,MEX-ADM2-50627088B16665529,San Juan Tabaá,ADM2
"1257",ADM2,"1257","1257",MEX,MEX-ADM2-50627088B83335225,San Juan Quiotepec,ADM2
"1258",ADM2,"1258","1258",MEX,MEX-ADM2-50627088B4933541,San Juan Petlapa,ADM2
"1259",ADM2,"1259","1259",MEX,MEX-ADM2-50627088B78656640,San Juan Mazatlán,ADM2
"1260",ADM2,"1260","1260",MEX,MEX-ADM2-50627088B89771223,San Juan Lajarcia,ADM2
"1261",ADM2,"1261","1261",MEX,MEX-ADM2-50627088B95122258,San Juan Lachigalla,ADM2
"1262",ADM2,"1262","1262",MEX,MEX-ADM2-50627088B91669661,San Juan Juquila Vijanos,ADM2
"1263",ADM2,"1263","1263",MEX,MEX-ADM2-50627088B89955093,San Juan Juquila Mixes,ADM2
"1264",ADM2,"1264","1264",MEX,MEX-ADM2-50627088B5610965,San Juan Evangelista Analco,ADM2
"1265",ADM2,"1265","1265",MEX,MEX-ADM2-50627088B53478017,San Juan del Río,ADM2
"1266",ADM2,"1266","1266",MEX,MEX-ADM2-50627088B2499713,San Juan Cotzocón,ADM2
"1267",ADM2,"1267","1267",MEX,MEX-ADM2-50627088B10169816,San Juan Comaltepec,ADM2
"1268",ADM2,"1268","1268",MEX,MEX-ADM2-50627088B89833157,San Juan Coatzóspam,ADM2
"1269",ADM2,"1269","1269",MEX,MEX-ADM2-50627088B74758864,San Juan Bautista Tuxtepec,ADM2
"1270",ADM2,"1270","1270",MEX,MEX-ADM2-50627088B59811088,San Juan Bautista Tlacoatzintepec,ADM2
"1271",ADM2,"1271","1271",MEX,MEX-ADM2-50627088B27733342,San Juan Bautista Jayacatlán,ADM2
"1272",ADM2,"1272","1272",MEX,MEX-ADM2-50627088B31276074,San Juan Bautista Atatlahuca,ADM2
"1273",ADM2,"1273","1273",MEX,MEX-ADM2-50627088B95158044,San Juan Atepec,ADM2
"1274",ADM2,"1274","1274",MEX,MEX-ADM2-50627088B24517636,San José Tenango,ADM2
"1275",ADM2,"1275","1275",MEX,MEX-ADM2-50627088B94899776,San José Lachiguiri,ADM2
"1276",ADM2,"1276","1276",MEX,MEX-ADM2-50627088B57365618,San José Independencia,ADM2
"1277",ADM2,"1277","1277",MEX,MEX-ADM2-50627088B99300020,San José Chiltepec,ADM2
"1278",ADM2,"1278","1278",MEX,MEX-ADM2-50627088B20023058,San Jerónimo Coatlán,ADM2
"1279",ADM2,"1279","1279",MEX,MEX-ADM2-50627088B55392917,San Francisco Logueche,ADM2
"1280",ADM2,"1280","1280",MEX,MEX-ADM2-50627088B9146374,San Felipe Usila,ADM2
"1281",ADM2,"1281","1281",MEX,MEX-ADM2-50627088B23278218,San Felipe Jalapa de Díaz,ADM2
"1282",ADM2,"1282","1282",MEX,MEX-ADM2-50627088B74396353,San Dionisio Ocotepec,ADM2
"1283",ADM2,"1283","1283",MEX,MEX-ADM2-50627088B79299864,San Dionisio del Mar,ADM2
"1284",ADM2,"1284","1284",MEX,MEX-ADM2-50627088B56597453,San Cristóbal Amatlán,ADM2
"1285",ADM2,"1285","1285",MEX,MEX-ADM2-50627088B52626369,San Carlos Yautepec,ADM2
"1286",ADM2,"1286","1286",MEX,MEX-ADM2-50627088B54950704,San Bartolo Yautepec,ADM2
"1287",ADM2,"1287","1287",MEX,MEX-ADM2-50627088B59378617,San Bartolomé Zoogocho,ADM2
"1288",ADM2,"1288","1288",MEX,MEX-ADM2-50627088B30384716,San Bartolomé Loxicha,ADM2
"1289",ADM2,"1289","1289",MEX,MEX-ADM2-50627088B59484511,San Bartolomé Ayautla,ADM2
"1290",ADM2,"1290","1290",MEX,MEX-ADM2-50627088B15842108,San Baltazar Yatzachi el Bajo,ADM2
"1291",ADM2,"1291","1291",MEX,MEX-ADM2-50627088B44477102,San Baltazar Loxicha,ADM2
"1292",ADM2,"1292","1292",MEX,MEX-ADM2-50627088B4879536,San Andrés Yaá,ADM2
"1293",ADM2,"1293","1293",MEX,MEX-ADM2-50627088B27493252,San Andrés Teotilálpam,ADM2
"1294",ADM2,"1294","1294",MEX,MEX-ADM2-50627088B13736687,San Andrés Solaga,ADM2
"1295",ADM2,"1295","1295",MEX,MEX-ADM2-50627088B2205960,San Andrés Paxtlán,ADM2
"1296",ADM2,"1296","1296",MEX,MEX-ADM2-50627088B7270931,San Agustín Loxicha,ADM2
"1297",ADM2,"1297","1297",MEX,MEX-ADM2-50627088B19654844,San Agustín Amatengo,ADM2
"1298",ADM2,"1298","1298",MEX,MEX-ADM2-50627088B37605437,Salina Cruz,ADM2
"1299",ADM2,"1299","1299",MEX,MEX-ADM2-50627088B80732183,Santa Catarina Quioquitani,ADM2
"1300",ADM2,"1300","1300",MEX,MEX-ADM2-50627088B90266922,Santiago Niltepec,ADM2
"1301",ADM2,"1301","1301",MEX,MEX-ADM2-50627088B77925090,Natividad,ADM2
"1302",ADM2,"1302","1302",MEX,MEX-ADM2-50627088B68018055,Monjas,ADM2
"1303",ADM2,"1303","1303",MEX,MEX-ADM2-50627088B33640593,Mixistlán de la Reforma,ADM2
"1304",ADM2,"1304","1304",MEX,MEX-ADM2-50627088B32727281,Magdalena Tlacotepec,ADM2
"1305",ADM2,"1305","1305",MEX,MEX-ADM2-50627088B64654196,Magdalena Tequisistlán,ADM2
"1306",ADM2,"1306","1306",MEX,MEX-ADM2-50627088B83606462,San Andrés Zabache,ADM2
"1307",ADM2,"1307","1307",MEX,MEX-ADM2-50627088B56106540,San Andrés Tepetlapa,ADM2
"1308",ADM2,"1308","1308",MEX,MEX-ADM2-50627088B43977541,San Andrés Lagunas,ADM2
"1309",ADM2,"1309","1309",MEX,MEX-ADM2-50627088B42198693,San Andrés Huaxpaltepec,ADM2
"1310",ADM2,"1310","1310",MEX,MEX-ADM2-50627088B71914492,San Andrés Dinicuiti,ADM2
"1311",ADM2,"1311","1311",MEX,MEX-ADM2-50627088B56269057,San Andrés Cabecera Nueva,ADM2
"1312",ADM2,"1312","1312",MEX,MEX-ADM2-50627088B5695860,San Agustín Tlacotepec,ADM2
"1313",ADM2,"1313","1313",MEX,MEX-ADM2-50627088B54153379,San Agustín Chayuco,ADM2
"1314",ADM2,"1314","1314",MEX,MEX-ADM2-50627088B20547052,San Agustín Atenango,ADM2
"1315",ADM2,"1315","1315",MEX,MEX-ADM2-50627088B63290469,La Reforma,ADM2
"1316",ADM2,"1316","1316",MEX,MEX-ADM2-50627088B59938438,Pinotepa de Don Luis,ADM2
"1317",ADM2,"1317","1317",MEX,MEX-ADM2-50627088B20707940,Ixpantepec Nieves,ADM2
"1318",ADM2,"1318","1318",MEX,MEX-ADM2-50627088B15920709,Mazatlán Villa de Flores,ADM2
"1319",ADM2,"1319","1319",MEX,MEX-ADM2-50627088B94421245,Mártires de Tacubaya,ADM2
"1320",ADM2,"1320","1320",MEX,MEX-ADM2-50627088B68755448,Mariscala de Juárez,ADM2
"1321",ADM2,"1321","1321",MEX,MEX-ADM2-50627088B97194176,Magdalena Zahuatlán,ADM2
"1322",ADM2,"1322","1322",MEX,MEX-ADM2-50627088B91392787,Magdalena Peñasco,ADM2
"1323",ADM2,"1323","1323",MEX,MEX-ADM2-50627088B79797647,Santa Magdalena Jicotlán,ADM2
"1324",ADM2,"1324","1324",MEX,MEX-ADM2-50627088B60391319,Magdalena Jaltepec,ADM2
"1325",ADM2,"1325","1325",MEX,MEX-ADM2-50627088B62700480,Mesones Hidalgo,ADM2
"1326",ADM2,"1326","1326",MEX,MEX-ADM2-50627088B66743333,Guadalupe de Ramírez,ADM2
"1327",ADM2,"1327","1327",MEX,MEX-ADM2-50627088B11091629,Fresnillo de Trujano,ADM2
"1328",ADM2,"1328","1328",MEX,MEX-ADM2-50627088B38804532,Eloxochitlán de Flores Magón,ADM2
"1329",ADM2,"1329","1329",MEX,MEX-ADM2-50627088B44368186,Chalcatongo de Hidalgo,ADM2
"1330",ADM2,"1330","1330",MEX,MEX-ADM2-50627088B72461646,Cuyamecalco Villa de Zaragoza,ADM2
"1331",ADM2,"1331","1331",MEX,MEX-ADM2-50627088B87928186,Cosoltepec,ADM2
"1332",ADM2,"1332","1332",MEX,MEX-ADM2-50627088B46768858,Coicoyán de las Flores,ADM2
"1333",ADM2,"1333","1333",MEX,MEX-ADM2-50627088B86752318,Calihualá,ADM2
"1334",ADM2,"1334","1334",MEX,MEX-ADM2-50627088B30936392,Asunción Cuyotepeji,ADM2
"1335",ADM2,"1335","1335",MEX,MEX-ADM2-50627088B60082747,Zapotitlán Palmas,ADM2
"1336",ADM2,"1336","1336",MEX,MEX-ADM2-50627088B61582830,Zapotitlán Lagunas,ADM2
"1337",ADM2,"1337","1337",MEX,MEX-ADM2-50627088B58670978,San Mateo Yucutindoo,ADM2
"1338",ADM2,"1338","1338",MEX,MEX-ADM2-50627088B83132851,Yutanduchi de Guerrero,ADM2
"1339",ADM2,"1339","1339",MEX,MEX-ADM2-50627088B38530528,Valerio Trujano,ADM2
"1340",ADM2,"1340","1340",MEX,MEX-ADM2-50627088B50785481,La Trinidad Vista Hermosa,ADM2
"1341",ADM2,"1341","1341",MEX,MEX-ADM2-50627088B679878,Tlacotepec Plumas,ADM2
"1342",ADM2,"1342","1342",MEX,MEX-ADM2-50627088B39982242,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",ADM2
"1343",ADM2,"1343","1343",MEX,MEX-ADM2-50627088B14759883,Teotongo,ADM2
"1344",ADM2,"1344","1344",MEX,MEX-ADM2-50627088B45956014,Teotitlán de Flores Magón,ADM2
"1345",ADM2,"1345","1345",MEX,MEX-ADM2-50627088B63325281,Tataltepec de Valdés,ADM2
"1346",ADM2,"1346","1346",MEX,MEX-ADM2-50627088B85737461,Villa de Tamazulápam del Progreso,ADM2
"1347",ADM2,"1347","1347",MEX,MEX-ADM2-50627088B25333510,San Vicente Nuñú,ADM2
"1348",ADM2,"1348","1348",MEX,MEX-ADM2-50627088B24947062,Santo Tomás Ocotepec,ADM2
"1349",ADM2,"1349","1349",MEX,MEX-ADM2-50627088B35316312,Santos Reyes Yucuná,ADM2
"1350",ADM2,"1350","1350",MEX,MEX-ADM2-50627088B42155111,Santos Reyes Tepejillo,ADM2
"1351",ADM2,"1351","1351",MEX,MEX-ADM2-50627088B52482704,Santos Reyes Pápalo,ADM2
"1352",ADM2,"1352","1352",MEX,MEX-ADM2-50627088B63017617,Santos Reyes Nopala,ADM2
"1353",ADM2,"1353","1353",MEX,MEX-ADM2-50627088B14474824,Santo Domingo Yodohino,ADM2
"1354",ADM2,"1354","1354",MEX,MEX-ADM2-50627088B75895598,Santo Domingo Yanhuitlán,ADM2
"1355",ADM2,"1355","1355",MEX,MEX-ADM2-50627088B5554810,Santo Domingo Tonaltepec,ADM2
"1356",ADM2,"1356","1356",MEX,MEX-ADM2-50627088B95209153,Santo Domingo Tonalá,ADM2
"1357",ADM2,"1357","1357",MEX,MEX-ADM2-50627088B29058446,Santo Domingo Teojomulco,ADM2
"1358",ADM2,"1358","1358",MEX,MEX-ADM2-50627088B67691761,Santo Domingo Ixcatlán,ADM2
"1359",ADM2,"1359","1359",MEX,MEX-ADM2-50627088B77065980,Santo Domingo Armenta,ADM2
"1360",ADM2,"1360","1360",MEX,MEX-ADM2-50627088B44462520,Santiago Yucuyachi,ADM2
"1361",ADM2,"1361","1361",MEX,MEX-ADM2-50627088B59698842,Santiago Yosondúa,ADM2
"1362",ADM2,"1362","1362",MEX,MEX-ADM2-50627088B3502077,Santiago Yolomécatl,ADM2
"1363",ADM2,"1363","1363",MEX,MEX-ADM2-50627088B7649033,Santiago Yaitepec,ADM2
"1364",ADM2,"1364","1364",MEX,MEX-ADM2-50627088B29408885,Santiago Tillo,ADM2
"1365",ADM2,"1365","1365",MEX,MEX-ADM2-50627088B70988393,Santiago Tilantongo,ADM2
"1366",ADM2,"1366","1366",MEX,MEX-ADM2-50627088B75714900,Santiago Textitlán,ADM2
"1367",ADM2,"1367","1367",MEX,MEX-ADM2-50627088B35533069,Santiago Texcalcingo,ADM2
"1368",ADM2,"1368","1368",MEX,MEX-ADM2-50627088B57392162,Santiago Tetepec,ADM2
"1369",ADM2,"1369","1369",MEX,MEX-ADM2-50627088B65289585,Santiago Tepetlapa,ADM2
"1370",ADM2,"1370","1370",MEX,MEX-ADM2-50627088B36793619,Villa Tejúpam de la Unión,ADM2
"1371",ADM2,"1371","1371",MEX,MEX-ADM2-50627088B33572353,Santiago Tapextla,ADM2
"1372",ADM2,"1372","1372",MEX,MEX-ADM2-50627088B95501388,Santiago Tamazola,ADM2
"1373",ADM2,"1373","1373",MEX,MEX-ADM2-50627088B96485966,Santiago Pinotepa Nacional,ADM2
"1374",ADM2,"1374","1374",MEX,MEX-ADM2-50627088B31731645,Santiago Nuyoó,ADM2
"1375",ADM2,"1375","1375",MEX,MEX-ADM2-50627088B41328444,Santiago Nundiche,ADM2
"1376",ADM2,"1376","1376",MEX,MEX-ADM2-50627088B57433397,Santiago Nejapilla,ADM2
"1377",ADM2,"1377","1377",MEX,MEX-ADM2-50627088B21511810,Santiago Nacaltepec,ADM2
"1378",ADM2,"1378","1378",MEX,MEX-ADM2-50627088B5450083,Santiago Minas,ADM2
"1379",ADM2,"1379","1379",MEX,MEX-ADM2-50627088B1974393,Santiago Miltepec,ADM2
"1380",ADM2,"1380","1380",MEX,MEX-ADM2-50627088B43018944,Santiago Llano Grande,ADM2
"1381",ADM2,"1381","1381",MEX,MEX-ADM2-50627088B53018001,Cosolapa,ADM2
"1382",ADM2,"1382","1382",MEX,MEX-ADM2-50627088B37030532,Concepción Buenavista,ADM2
"1383",ADM2,"1383","1383",MEX,MEX-ADM2-50627088B68864371,Tepelmeme Villa de Morelos,ADM2
"1384",ADM2,"1384","1384",MEX,MEX-ADM2-50627088B84815626,San Jorge Nuchita,ADM2
"1385",ADM2,"1385","1385",MEX,MEX-ADM2-50627088B69381451,San Lorenzo Victoria,ADM2
"1386",ADM2,"1386","1386",MEX,MEX-ADM2-50627088B45067652,San Francisco Nuxaño,ADM2
"1387",ADM2,"1387","1387",MEX,MEX-ADM2-50627088B42567745,Magdalena Yodocono de Porfirio Díaz,ADM2
"1388",ADM2,"1388","1388",MEX,MEX-ADM2-50627088B82308146,San Juan Sayultepec,ADM2
"1389",ADM2,"1389","1389",MEX,MEX-ADM2-50627088B67123562,San Andrés Sinaxtla,ADM2
"1390",ADM2,"1390","1390",MEX,MEX-ADM2-50627088B334811,San Francisco Sola,ADM2
"1391",ADM2,"1391","1391",MEX,MEX-ADM2-50627088B44706521,San Pedro Juchatengo,ADM2
"1392",ADM2,"1392","1392",MEX,MEX-ADM2-50627088B20806604,San Sebastián Río Hondo,ADM2
"1393",ADM2,"1393","1393",MEX,MEX-ADM2-50627088B59403765,San Pedro Mixtepec -Dto. 26 -,ADM2
"1394",ADM2,"1394","1394",MEX,MEX-ADM2-50627088B88284856,San Mateo Río Hondo,ADM2
"1395",ADM2,"1395","1395",MEX,MEX-ADM2-50627088B27058401,San Juan Mixtepec -Dto. 26 -,ADM2
"1396",ADM2,"1396","1396",MEX,MEX-ADM2-50627088B8977313,San José del Peñasco,ADM2
"1397",ADM2,"1397","1397",MEX,MEX-ADM2-50627088B49798757,San Ildefonso Amatlán,ADM2
"1398",ADM2,"1398","1398",MEX,MEX-ADM2-50627088B1477591,Miahuatlán de Porfirio Díaz,ADM2
"1399",ADM2,"1399","1399",MEX,MEX-ADM2-50627088B63878202,Santa María del Tule,ADM2
"1400",ADM2,"1400","1400",MEX,MEX-ADM2-50627088B32365904,Heroica Ciudad de Ejutla de Crespo,ADM2
"1401",ADM2,"1401","1401",MEX,MEX-ADM2-50627088B80068335,Ayoquezco de Aldama,ADM2
"1402",ADM2,"1402","1402",MEX,MEX-ADM2-50627088B9945520,San Jerónimo Sosola,ADM2
"1403",ADM2,"1403","1403",MEX,MEX-ADM2-50627088B32670316,San Francisco Telixtlahuaca,ADM2
"1404",ADM2,"1404","1404",MEX,MEX-ADM2-50627088B65175068,San Felipe Tejalápam,ADM2
"1405",ADM2,"1405","1405",MEX,MEX-ADM2-50627088B47395086,San Bernardo Mixtepec,ADM2
"1406",ADM2,"1406","1406",MEX,MEX-ADM2-50627088B31181076,Guelatao de Juárez,ADM2
"1407",ADM2,"1407","1407",MEX,MEX-ADM2-50627088B50549002,Guadalupe Etla,ADM2
"1408",ADM2,"1408","1408",MEX,MEX-ADM2-50627088B67320431,Cuilápam de Guerrero,ADM2
"1409",ADM2,"1409","1409",MEX,MEX-ADM2-50627088B40000198,La Compañía,ADM2
"1410",ADM2,"1410","1410",MEX,MEX-ADM2-50627088B65334649,Ciénega de Zimatlán,ADM2
"1411",ADM2,"1411","1411",MEX,MEX-ADM2-50627088B52356146,San Miguel Peras,ADM2
"1412",ADM2,"1412","1412",MEX,MEX-ADM2-50627088B16510437,San Miguel Mixtepec,ADM2
"1413",ADM2,"1413","1413",MEX,MEX-ADM2-50627088B83892097,San Martín Lachilá,ADM2
"1414",ADM2,"1414","1414",MEX,MEX-ADM2-50627088B43674154,San Juan Tamazola,ADM2
"1415",ADM2,"1415","1415",MEX,MEX-ADM2-50627088B94103048,San Antonio Huitepec,ADM2
"1416",ADM2,"1416","1416",MEX,MEX-ADM2-50627088B47935105,San Antonino el Alto,ADM2
"1417",ADM2,"1417","1417",MEX,MEX-ADM2-50627088B16132018,Santa María Peñoles,ADM2
"1418",ADM2,"1418","1418",MEX,MEX-ADM2-50627088B65287391,Santa María Lachixío,ADM2
"1419",ADM2,"1419","1419",MEX,MEX-ADM2-50627088B5001022,Villa de Zaachila,ADM2
"1420",ADM2,"1420","1420",MEX,MEX-ADM2-50627088B57989998,Yaxe,ADM2
"1421",ADM2,"1421","1421",MEX,MEX-ADM2-50627088B81163308,Villa Díaz Ordaz,ADM2
"1422",ADM2,"1422","1422",MEX,MEX-ADM2-50627088B26501032,Trinidad Zaachila,ADM2
"1423",ADM2,"1423","1423",MEX,MEX-ADM2-50627088B56984713,Teococuilco de Marcos Pérez,ADM2
"1424",ADM2,"1424","1424",MEX,MEX-ADM2-50627088B55128337,Soledad Etla,ADM2
"1425",ADM2,"1425","1425",MEX,MEX-ADM2-50627088B235460,Santo Domingo Tomaltepec,ADM2
"1426",ADM2,"1426","1426",MEX,MEX-ADM2-50627088B66293953,Nuevo Zoquiápam,ADM2
"1427",ADM2,"1427","1427",MEX,MEX-ADM2-50627088B7573197,Santiago Xiacuí,ADM2
"1428",ADM2,"1428","1428",MEX,MEX-ADM2-50627088B10726399,Santiago Matatlán,ADM2
"1429",ADM2,"1429","1429",MEX,MEX-ADM2-50627088B11630404,Santa María Zoquitlán,ADM2
"1430",ADM2,"1430","1430",MEX,MEX-ADM2-50627088B76862017,Santa María Yavesía,ADM2
"1431",ADM2,"1431","1431",MEX,MEX-ADM2-50627088B66945370,Santa María Jaltianguis,ADM2
"1432",ADM2,"1432","1432",MEX,MEX-ADM2-50627088B60163305,Santa María Guelacé,ADM2
"1433",ADM2,"1433","1433",MEX,MEX-ADM2-50627088B78535409,Santa María Coyotepec,ADM2
"1434",ADM2,"1434","1434",MEX,MEX-ADM2-50627088B77236482,Santa María Atzompa,ADM2
"1435",ADM2,"1435","1435",MEX,MEX-ADM2-50627088B85061380,Santa Lucía Ocotlán,ADM2
"1436",ADM2,"1436","1436",MEX,MEX-ADM2-50627088B11558578,Santa Inés Yatzeche,ADM2
"1437",ADM2,"1437","1437",MEX,MEX-ADM2-50627088B15396761,Santa Inés del Monte,ADM2
"1438",ADM2,"1438","1438",MEX,MEX-ADM2-50627088B2284177,Santa Gertrudis,ADM2
"1439",ADM2,"1439","1439",MEX,MEX-ADM2-50627088B93658137,Santa Cruz Xoxocotlán,ADM2
"1440",ADM2,"1440","1440",MEX,MEX-ADM2-50627088B47809931,Santa Cruz Papalutla,ADM2
"1441",ADM2,"1441","1441",MEX,MEX-ADM2-50627088B75598591,Santa Cruz Mixtepec,ADM2
"1442",ADM2,"1442","1442",MEX,MEX-ADM2-50627088B37415667,Santa Cruz Amilpas,ADM2
"1443",ADM2,"1443","1443",MEX,MEX-ADM2-50627088B42594549,Santa Catarina Quiané,ADM2
"1444",ADM2,"1444","1444",MEX,MEX-ADM2-50627088B872996,Santa Catarina Minas,ADM2
"1445",ADM2,"1445","1445",MEX,MEX-ADM2-50627088B91936405,Santa Catarina Lachatao,ADM2
"1446",ADM2,"1446","1446",MEX,MEX-ADM2-50627088B62901052,Santa Catarina Ixtepeji,ADM2
"1447",ADM2,"1447","1447",MEX,MEX-ADM2-50627088B45016857,Santa Ana Tlapacoyan,ADM2
"1448",ADM2,"1448","1448",MEX,MEX-ADM2-50627088B42371141,Santa Ana del Valle,ADM2
"1449",ADM2,"1449","1449",MEX,MEX-ADM2-50627088B83989527,San Antonio de la Cal,ADM2
"1450",ADM2,"1450","1450",MEX,MEX-ADM2-50627088B47887620,San Sebastián Teitipac,ADM2
"1451",ADM2,"1451","1451",MEX,MEX-ADM2-50627088B79270343,San Sebastián Abasolo,ADM2
"1452",ADM2,"1452","1452",MEX,MEX-ADM2-50627088B7047793,San Raymundo Jalpan,ADM2
"1453",ADM2,"1453","1453",MEX,MEX-ADM2-50627088B47636980,San Pedro Taviche,ADM2
"1454",ADM2,"1454","1454",MEX,MEX-ADM2-50627088B65442774,San Pedro Ixtlahuaca,ADM2
"1455",ADM2,"1455","1455",MEX,MEX-ADM2-50627088B27225268,San Pablo Huixtepec,ADM2
"1456",ADM2,"1456","1456",MEX,MEX-ADM2-50627088B13042645,San Pablo Etla,ADM2
"1457",ADM2,"1457","1457",MEX,MEX-ADM2-50627088B92873045,San Miguel Tilquiápam,ADM2
"1458",ADM2,"1458","1458",MEX,MEX-ADM2-50627088B92536539,San Miguel del Río,ADM2
"1459",ADM2,"1459","1459",MEX,MEX-ADM2-50627088B11123064,San Miguel Amatlán,ADM2
"1460",ADM2,"1460","1460",MEX,MEX-ADM2-50627088B53021957,Capulálpam de Méndez,ADM2
"1461",ADM2,"1461","1461",MEX,MEX-ADM2-50627088B91331184,San Martín de los Cansecos,ADM2
"1462",ADM2,"1462","1462",MEX,MEX-ADM2-50627088B91170213,San Lucas Quiaviní,ADM2
"1463",ADM2,"1463","1463",MEX,MEX-ADM2-50627088B83355862,San Lorenzo Cacaotepec,ADM2
"1464",ADM2,"1464","1464",MEX,MEX-ADM2-50627088B17121211,San Juan Teitipac,ADM2
"1465",ADM2,"1465","1465",MEX,MEX-ADM2-50627088B89345222,San Juan Guelavía,ADM2
"1466",ADM2,"1466","1466",MEX,MEX-ADM2-50627088B3960710,San Juan Chicomezúchil,ADM2
"1467",ADM2,"1467","1467",MEX,MEX-ADM2-50627088B68896511,San Juan Bautista Guelache,ADM2
"1468",ADM2,"1468","1468",MEX,MEX-ADM2-50627088B45567644,Ánimas Trujano,ADM2
"1469",ADM2,"1469","1469",MEX,MEX-ADM2-50627088B51564993,San Jerónimo Taviche,ADM2
"1470",ADM2,"1470","1470",MEX,MEX-ADM2-50627088B3565949,San Jacinto Amilpas,ADM2
"1471",ADM2,"1471","1471",MEX,MEX-ADM2-50627088B7826330,San Bartolomé Quialana,ADM2
"1472",ADM2,"1472","1472",MEX,MEX-ADM2-50627088B87625337,San Baltazar Chichicápam,ADM2
"1473",ADM2,"1473","1473",MEX,MEX-ADM2-50627088B12720204,San Agustín Etla,ADM2
"1474",ADM2,"1474","1474",MEX,MEX-ADM2-50627088B51853901,San Agustín de las Juntas,ADM2
"1475",ADM2,"1475","1475",MEX,MEX-ADM2-50627088B56541848,Rojas de Cuauhtémoc,ADM2
"1476",ADM2,"1476","1476",MEX,MEX-ADM2-50627088B76520077,La Pe,ADM2
"1477",ADM2,"1477","1477",MEX,MEX-ADM2-50627088B64332187,Magdalena Teitipac,ADM2
"1478",ADM2,"1478","1478",MEX,MEX-ADM2-50627088B47598066,Magdalena Ocotlán,ADM2
"1479",ADM2,"1479","1479",MEX,MEX-ADM2-50627088B62734156,San Andrés Nuxiño,ADM2
"1480",ADM2,"1480","1480",MEX,MEX-ADM2-50627088B74244999,San Andrés Ixtlahuaca,ADM2
"1481",ADM2,"1481","1481",MEX,MEX-ADM2-50627088B21012617,Nazareno Etla,ADM2
"1482",ADM2,"1482","1482",MEX,MEX-ADM2-50627088B76993221,Magdalena Mixtepec,ADM2
"1483",ADM2,"1483","1483",MEX,MEX-ADM2-50627088B39735323,Santa Inés de Zaragoza,ADM2
"1484",ADM2,"1484","1484",MEX,MEX-ADM2-50627088B12272881,San Vicente Lachixío,ADM2
"1485",ADM2,"1485","1485",MEX,MEX-ADM2-50627088B91019785,Santo Tomás Mazaltepec,ADM2
"1486",ADM2,"1486","1486",MEX,MEX-ADM2-50627088B74609455,Santo Domingo Nuxaá,ADM2
"1487",ADM2,"1487","1487",MEX,MEX-ADM2-50627088B51796876,Santiago Tlazoyaltepec,ADM2
"1488",ADM2,"1488","1488",MEX,MEX-ADM2-50627088B79946405,Santiago Tenango,ADM2
"1489",ADM2,"1489","1489",MEX,MEX-ADM2-50627088B23075802,San Ildefonso Sola,ADM2
"1490",ADM2,"1490","1490",MEX,MEX-ADM2-50627088B50897796,Villa Sola de Vega,ADM2
"1491",ADM2,"1491","1491",MEX,MEX-ADM2-50627088B38233284,San Pablo Huitzo,ADM2
"1492",ADM2,"1492","1492",MEX,MEX-ADM2-50627088B11997361,Villa de Etla,ADM2
"1493",ADM2,"1493","1493",MEX,MEX-ADM2-50627088B25502629,San Juan del Estado,ADM2
"1494",ADM2,"1494","1494",MEX,MEX-ADM2-50627088B99932232,Magdalena Apasco,ADM2
"1495",ADM2,"1495","1495",MEX,MEX-ADM2-50627088B53464085,Reyes Etla,ADM2
"1496",ADM2,"1496","1496",MEX,MEX-ADM2-50627088B16645405,Santiago Suchilquitongo,ADM2
"1497",ADM2,"1497","1497",MEX,MEX-ADM2-50627088B4501308,Tlalixtac de Cabrera,ADM2
"1498",ADM2,"1498","1498",MEX,MEX-ADM2-50627088B12463987,San Andrés Huayápam,ADM2
"1499",ADM2,"1499","1499",MEX,MEX-ADM2-50627088B44481447,Oaxaca de Juárez,ADM2
